customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00216,Female,0,Yes,Yes,59,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,25.13,7567.03,Yes
CUST-00217,Male,0,No,No,30,Yes,Yes,Fiber optic,No internet service,No,Two year,No,Bank transfer,110.77,806.99,No
CUST-00218,Female,0,Yes,Yes,13,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,85.43,2950.52,No
CUST-00219,Male,0,Yes,No,59,No,Yes,DSL,Yes,No internet service,One year,No,Electronic check,33.45,2443.95,No
CUST-00220,Male,0,No,No,67,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,42.4,2783.17,No
CUST-00221,Male,1,No,No,25,No,No,Fiber optic,Yes,No,One year,No,Electronic check,18.47,7758.58,No
CUST-00222,Female,0,Yes,No,23,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,44.4,610.8,No
CUST-00223,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,Two year,Yes,Credit card,49.66,2421.69,Yes
CUST-00224,Female,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,Two year,No,Credit card,86.31,6275.01,Yes
CUST-00225,Female,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,65.67,2043.09,Yes
CUST-00226,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,102.28,7084.47,No
CUST-00227,Female,1,Yes,No,30,Yes,No,No,No,No,One year,Yes,Electronic check,26.68,2816.36,No
CUST-00228,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,88.7,978.1,Yes
CUST-00229,Male,0,No,No,65,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,105.49,4421.98,No
CUST-00230,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,60.13,4355.14,Yes
CUST-00231,Female,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,46.87,349.91,No
CUST-00232,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,No internet service,No,One year,No,Bank transfer,62.56,6107.32,No
CUST-00233,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,96.88,1220.27,No
CUST-00234,Female,0,No,No,22,No,No,Fiber optic,No internet service,No internet service,Two year,Yes,Electronic check,109.9,1828.33,Yes
CUST-00235,Female,1,No,No,43,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,24.56,4788.97,Yes
CUST-00236,Female,0,Yes,No,69,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.85,7573.6,Yes
CUST-00237,Female,1,No,Yes,57,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,81.97,192.95,Yes
CUST-00238,Male,0,No,Yes,58,Yes,No,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,19.75,6996.54,Yes
CUST-00239,Female,0,No,No,25,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,36.12,6414.66,Yes
CUST-00240,Female,0,No,No,21,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,24.26,1389.47,No
CUST-00241,Male,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,47.04,3182.17,No
CUST-00242,Female,0,Yes,No,10,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,38.54,7702.45,No
CUST-00243,Male,1,Yes,Yes,8,No,Yes,Fiber optic,No,Yes,One year,Yes,Electronic check,66.68,1259.65,Yes
CUST-00244,Male,0,No,No,11,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,83.53,962.56,No
CUST-00245,Female,0,No,No,25,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Credit card,102.22,6254.08,No
CUST-00246,Male,0,Yes,No,37,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,48.43,4012.3,No
CUST-00247,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,23.04,2427.92,No
CUST-00248,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,18.38,1475.76,Yes
CUST-00249,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,102.46,6143.89,No
CUST-00250,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,105.81,3745.87,Yes
CUST-00251,Male,0,No,Yes,53,No,No,No,No,No,Month-to-month,No,Electronic check,28.1,2048.63,No
CUST-00252,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No internet service,No,Two year,Yes,Electronic check,19.02,8019.79,No
CUST-00253,Male,0,No,No,10,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,98.03,4776.96,No
CUST-00254,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Month-to-month,No,Mailed check,82.07,3014.08,Yes
CUST-00255,Male,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,73.61,6122.14,Yes
CUST-00256,Male,0,Yes,Yes,51,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Bank transfer,71.32,4228.69,No
CUST-00257,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,95.38,97.89,No
CUST-00258,Female,0,Yes,No,42,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card,47.33,7148.23,No
CUST-00259,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Electronic check,56.91,580.76,No
CUST-00260,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,Two year,Yes,Credit card,25.79,8409.7,No
CUST-00261,Female,0,No,No,11,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,74.61,2984.46,Yes
CUST-00262,Male,0,Yes,No,55,Yes,No,DSL,No internet service,No internet service,Two year,No,Credit card,114.08,4469.68,No
CUST-00263,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,Month-to-month,No,Electronic check,46.39,8496.12,No
CUST-00264,Male,0,Yes,No,49,No,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,110.92,2301.39,No
CUST-00265,Female,0,No,Yes,28,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,90.92,3942.36,Yes
CUST-00266,Female,0,Yes,Yes,15,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Mailed check,41.39,6421.01,No
CUST-00267,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,84.29,3978.97,Yes
CUST-00268,Male,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,No,One year,No,Bank transfer,54.62,2849.48,No
CUST-00269,Male,0,No,No,69,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,30.23,1041.19,Yes
CUST-00270,Female,1,No,Yes,41,Yes,No phone service,No,No,No,Two year,No,Credit card,27.27,4369.73,No
CUST-00271,Female,0,Yes,Yes,56,Yes,No,DSL,No,No internet service,Month-to-month,No,Credit card,19.72,4697.9,No
CUST-00272,Female,0,No,No,9,Yes,No,DSL,No internet service,Yes,Two year,Yes,Mailed check,97.78,1992.8,Yes
CUST-00273,Female,0,Yes,No,37,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Credit card,106.48,2850.09,No
CUST-00274,Male,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,66.25,2550.91,Yes
CUST-00275,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No,One year,Yes,Credit card,69.99,3642.95,No
CUST-00276,Male,1,Yes,Yes,16,Yes,No,No,No,Yes,Two year,No,Bank transfer,87.16,6788.66,No
CUST-00277,Female,0,No,Yes,57,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,88.09,2838.91,No
CUST-00278,Male,0,No,No,65,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Mailed check,50.41,2328.93,No
CUST-00279,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Two year,No,Mailed check,33.92,7141.62,Yes
CUST-00280,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,61.04,6897.63,Yes
CUST-00281,Female,0,Yes,No,47,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,87.7,6746.74,No
CUST-00282,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,98.42,6318.14,Yes
CUST-00283,Male,0,No,No,5,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,26.92,7556.09,No
CUST-00284,Female,0,No,Yes,29,Yes,No phone service,No,No internet service,No,One year,No,Bank transfer,76.83,6067.58,No
CUST-00285,Male,0,No,No,17,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,23.41,1454.85,No
CUST-00286,Male,0,No,No,42,Yes,Yes,DSL,No,No,Two year,Yes,Mailed check,100.48,297.71,No
CUST-00287,Male,0,No,No,32,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Electronic check,84.68,1560.57,No
CUST-00288,Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,87.66,3110.86,No
CUST-00289,Female,0,Yes,No,55,No,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,94.17,467.0,Yes
CUST-00290,Male,0,Yes,No,18,Yes,No,DSL,No,No,One year,Yes,Electronic check,67.56,6438.88,No
CUST-00291,Male,1,Yes,No,68,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,47.89,5457.59,No
CUST-00292,Male,0,No,No,25,Yes,No,DSL,No,Yes,Month-to-month,No,Mailed check,96.57,6108.06,Yes
CUST-00293,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Two year,No,Electronic check,95.74,830.48,No
CUST-00294,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.49,2806.63,Yes
CUST-00295,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,108.28,3914.72,Yes
CUST-00296,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Electronic check,40.12,5129.19,No
CUST-00297,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,48.65,6827.11,No
CUST-00298,Male,1,No,No,3,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,39.59,8304.38,No
CUST-00299,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Electronic check,114.56,715.25,No
CUST-00300,Male,0,No,No,47,Yes,No,Fiber optic,No,Yes,Two year,Yes,Bank transfer,47.95,5460.43,No
CUST-00301,Male,0,Yes,Yes,59,Yes,Yes,DSL,No,Yes,Two year,Yes,Bank transfer,115.14,1161.85,No
CUST-00302,Male,0,Yes,Yes,25,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,81.79,2561.5,Yes
CUST-00303,Female,0,No,No,39,Yes,No,No,No,Yes,One year,No,Bank transfer,35.66,6566.51,Yes
CUST-00304,Female,0,No,Yes,55,Yes,Yes,No,No internet service,No,Two year,No,Mailed check,73.38,8449.94,No
CUST-00305,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,Yes,One year,No,Credit card,106.23,4483.6,No
CUST-00306,Female,1,No,Yes,38,Yes,No,Fiber optic,No,Yes,Two year,Yes,Credit card,74.17,3013.15,No
CUST-00307,Female,0,No,Yes,47,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,31.26,1833.96,Yes
CUST-00308,Female,0,No,No,24,Yes,No phone service,DSL,No,No,One year,No,Mailed check,46.69,6655.44,No
CUST-00309,Female,0,No,No,33,No,No,DSL,No internet service,No,One year,No,Credit card,40.48,7683.35,No
CUST-00310,Female,0,No,No,20,Yes,No,DSL,No,No,Two year,Yes,Credit card,30.59,7215.64,No
CUST-00311,Male,0,Yes,No,24,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Credit card,50.73,4341.21,No
CUST-00312,Female,0,No,Yes,21,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,84.11,5015.29,No
CUST-00313,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Month-to-month,No,Bank transfer,56.25,7114.22,Yes
CUST-00314,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,62.38,7896.54,Yes
CUST-00315,Female,0,Yes,No,25,Yes,No,DSL,No,Yes,Month-to-month,Yes,Credit card,50.07,7982.67,No
CUST-00316,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,Two year,Yes,Mailed check,117.45,5868.7,Yes
CUST-00317,Male,0,No,No,37,No,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card,76.62,1643.84,Yes
CUST-00318,Male,0,Yes,No,33,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,101.39,2672.76,Yes
CUST-00319,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,62.13,2276.11,No
CUST-00320,Female,1,No,Yes,43,Yes,Yes,DSL,Yes,No,Two year,Yes,Credit card,34.86,1489.42,Yes
CUST-00321,Male,0,No,No,9,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Electronic check,102.68,2144.94,No
CUST-00322,Female,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,Two year,Yes,Credit card,94.34,7396.26,No
CUST-00323,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,50.98,6552.0,Yes
CUST-00324,Female,0,No,No,31,Yes,No,DSL,No,Yes,Two year,No,Mailed check,78.64,388.98,No
CUST-00325,Female,0,Yes,No,10,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,27.35,1270.83,Yes
CUST-00326,Male,1,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,20.63,8371.3,Yes
CUST-00327,Male,1,No,Yes,67,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,99.58,1934.7,No
CUST-00328,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Two year,Yes,Mailed check,112.19,5398.92,Yes
CUST-00329,Female,0,No,No,44,Yes,No,DSL,Yes,No,Month-to-month,No,Bank transfer,52.41,1761.58,Yes
CUST-00330,Male,0,No,No,32,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,77.76,1999.99,No
CUST-00331,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,One year,Yes,Mailed check,89.73,4246.45,Yes
CUST-00332,Female,0,No,Yes,46,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Credit card,92.6,4154.36,No
CUST-00333,Male,0,Yes,No,52,Yes,No,DSL,Yes,No internet service,One year,No,Bank transfer,66.11,5498.84,No
CUST-00334,Female,0,No,Yes,30,Yes,No phone service,Fiber optic,No,No internet service,One year,Yes,Mailed check,79.33,1444.7,No
CUST-00335,Female,0,No,Yes,30,Yes,No,No,No,No,Month-to-month,No,Mailed check,83.71,2246.34,Yes
CUST-00336,Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,28.33,5312.02,Yes
CUST-00337,Male,1,No,No,47,Yes,No phone service,Fiber optic,No,No,Two year,Yes,Mailed check,82.51,844.18,No
CUST-00338,Female,0,No,No,35,Yes,Yes,DSL,No,Yes,Two year,No,Credit card,69.09,7730.89,No
CUST-00339,Female,0,No,No,48,Yes,No phone service,DSL,No,No internet service,One year,Yes,Electronic check,55.85,1534.58,No
CUST-00340,Male,0,Yes,No,30,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,44.17,3736.47,Yes
CUST-00341,Female,1,Yes,Yes,43,Yes,No,DSL,No,Yes,One year,No,Bank transfer,81.79,939.58,No
CUST-00342,Male,1,No,No,58,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,34.68,5826.77,No
CUST-00343,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card,99.08,2790.94,No
CUST-00344,Male,0,Yes,No,67,Yes,No phone service,DSL,No,No,Two year,Yes,Bank transfer,35.18,642.61,No
CUST-00345,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,95.16,5044.73,Yes
CUST-00346,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No internet service,One year,No,Mailed check,99.74,8336.03,Yes
CUST-00347,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,111.97,7404.87,No
CUST-00348,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,64.33,5979.95,Yes
CUST-00349,Male,0,Yes,No,52,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,24.37,125.29,Yes
CUST-00350,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,85.77,7311.37,Yes
CUST-00351,Male,0,No,No,45,Yes,Yes,DSL,No internet service,No,One year,Yes,Bank transfer,46.26,7624.1,No
CUST-00352,Male,1,Yes,Yes,21,Yes,No,No,Yes,No,Two year,Yes,Bank transfer,27.27,340.29,No
CUST-00353,Female,0,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,103.58,1056.08,No
CUST-00354,Female,0,No,Yes,27,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,31.97,3847.31,No
CUST-00355,Male,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,68.64,3428.32,Yes
CUST-00356,Female,0,No,No,62,No,No phone service,DSL,No,No,Month-to-month,Yes,Credit card,96.85,2515.28,No
CUST-00357,Female,0,No,No,16,Yes,No,No,No internet service,No,One year,Yes,Electronic check,37.91,1696.75,Yes
CUST-00358,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,One year,No,Electronic check,107.66,4675.54,No
CUST-00359,Male,1,No,Yes,5,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,51.16,6560.36,Yes
CUST-00360,Female,0,Yes,No,13,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.64,7965.97,Yes
CUST-00361,Male,0,Yes,Yes,16,Yes,No,DSL,No,Yes,One year,Yes,Mailed check,31.15,2571.94,No
CUST-00362,Male,0,No,No,37,Yes,No,DSL,No,Yes,Two year,Yes,Mailed check,82.45,5982.82,Yes
CUST-00363,Female,0,No,Yes,68,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,67.53,6703.43,No
CUST-00364,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,115.42,4072.05,Yes
CUST-00365,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,Month-to-month,No,Electronic check,87.83,7830.73,Yes
CUST-00366,Female,0,Yes,No,8,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,93.9,212.91,Yes
CUST-00367,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,37.91,7655.88,No
CUST-00368,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,89.28,7588.2,No
CUST-00369,Male,0,Yes,No,18,Yes,No,Fiber optic,No internet service,No,One year,Yes,Credit card,73.74,1180.02,No
CUST-00370,Female,0,No,No,47,Yes,Yes,No,No,No,Two year,Yes,Mailed check,58.38,3745.19,No
CUST-00371,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Two year,No,Mailed check,96.27,4393.53,No
CUST-00372,Female,0,No,Yes,31,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,115.85,3427.54,Yes
CUST-00373,Female,0,No,Yes,68,Yes,Yes,No,No,No,Two year,No,Credit card,27.48,7614.11,No
CUST-00374,Male,1,No,No,10,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Credit card,96.89,6065.54,No
CUST-00375,Female,0,Yes,Yes,25,Yes,No,DSL,No internet service,No,One year,Yes,Bank transfer,109.95,1065.53,No
CUST-00376,Female,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Credit card,49.52,7876.65,Yes
CUST-00377,Male,1,Yes,Yes,16,Yes,No,DSL,Yes,No,One year,No,Mailed check,54.3,409.63,No
CUST-00378,Female,0,No,Yes,43,Yes,Yes,DSL,No internet service,No,Two year,Yes,Mailed check,97.48,5070.45,No
CUST-00379,Male,0,No,Yes,22,Yes,Yes,DSL,Yes,Yes,One year,Yes,Credit card,113.36,4451.44,Yes
CUST-00380,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,111.89,632.15,No
CUST-00381,Female,0,No,Yes,36,Yes,No,Fiber optic,No,Yes,Two year,No,Electronic check,23.56,5920.13,Yes
CUST-00382,Female,0,Yes,No,64,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Bank transfer,105.14,8182.47,No
CUST-00383,Male,0,No,No,1,Yes,Yes,DSL,No,No,One year,Yes,Bank transfer,76.65,3906.53,No
CUST-00384,Male,0,No,No,31,Yes,Yes,DSL,No,No,One year,No,Electronic check,60.11,4376.9,Yes
CUST-00385,Female,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,One year,No,Electronic check,102.55,3274.09,Yes
CUST-00386,Male,1,Yes,No,49,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Bank transfer,98.04,7441.56,No
CUST-00387,Male,0,No,No,64,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,68.93,7887.56,No
CUST-00388,Male,1,Yes,No,31,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,59.07,3386.09,Yes
CUST-00389,Male,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,65.25,7574.4,No
CUST-00390,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Credit card,49.84,1751.47,No
CUST-00391,Male,0,No,No,53,No,Yes,Fiber optic,No internet service,No,One year,Yes,Mailed check,86.05,3901.72,No
CUST-00392,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,107.2,2154.77,Yes
CUST-00393,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,43.05,1917.14,No
CUST-00394,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,100.55,7287.07,Yes
CUST-00395,Female,0,No,No,65,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,54.07,6076.1,No
CUST-00396,Female,1,Yes,No,59,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,31.18,585.54,No
CUST-00397,Female,0,No,No,10,Yes,No phone service,DSL,Yes,No internet service,Two year,No,Credit card,22.05,6442.38,Yes
CUST-00398,Female,0,No,No,0,Yes,No,DSL,No,No,Month-to-month,Yes,Credit card,65.94,4877.57,Yes
CUST-00399,Male,0,No,No,25,No,Yes,DSL,No,No,Month-to-month,No,Mailed check,74.83,6693.09,Yes
CUST-00400,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,18.6,5050.65,Yes
CUST-00401,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,One year,No,Mailed check,83.26,3219.13,No
CUST-00402,Male,0,No,No,60,Yes,Yes,No,No internet service,No,One year,Yes,Credit card,69.85,4216.41,No
CUST-00403,Male,0,Yes,No,61,No,No,No,No internet service,No internet service,Two year,Yes,Electronic check,117.74,1219.26,No
CUST-00404,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,One year,No,Credit card,28.45,2652.58,No
CUST-00405,Female,0,Yes,No,26,No,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,88.5,207.41,Yes
CUST-00406,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Two year,No,Electronic check,39.7,3463.64,No
CUST-00407,Female,0,Yes,Yes,27,No,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.63,791.88,Yes
CUST-00408,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Credit card,19.87,5621.37,No
CUST-00409,Female,0,No,No,27,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,18.65,7758.19,Yes
CUST-00410,Male,0,Yes,Yes,20,Yes,No,DSL,Yes,No,Month-to-month,No,Mailed check,36.66,6300.41,No
CUST-00411,Female,1,No,No,6,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,35.55,1777.44,No
CUST-00412,Female,0,No,No,13,No,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,18.04,4319.07,Yes
CUST-00413,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,One year,Yes,Bank transfer,89.71,6056.92,No
CUST-00414,Male,1,No,Yes,61,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,68.37,6851.93,Yes
CUST-00415,Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,57.61,2418.5,No
CUST-00416,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,28.38,4064.59,No
CUST-00417,Female,0,No,No,57,Yes,No,No,No,No,Two year,No,Bank transfer,51.39,903.0,No
CUST-00418,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,One year,Yes,Electronic check,65.06,6178.98,No
CUST-00419,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,117.8,3705.45,No
CUST-00420,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No,Two year,Yes,Mailed check,69.06,371.62,Yes
CUST-00421,Female,0,No,No,47,Yes,Yes,Fiber optic,No,No internet service,One year,No,Mailed check,19.95,4508.55,No
CUST-00422,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,38.77,6730.56,Yes
CUST-00423,Male,0,No,No,59,Yes,No,DSL,Yes,Yes,Two year,No,Electronic check,53.45,394.9,No
CUST-00424,Female,0,Yes,Yes,39,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,63.59,3439.02,Yes
CUST-00425,Male,0,No,No,7,No,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,85.43,4105.19,No
CUST-00426,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,No,Credit card,77.06,8496.18,No
